filename,class_name,bbox_x1,bbox_y1,bbox_x2,bbox_y2,make_id,class_id,viewpoint,maximum_speed,displacement,door_number,seat_number,type
1/1107/2010/2ae457012751c7.jpg,ABT ABT TT 2010,19,169,883,596,1,1107,4,0,0.0,0,0,0
1/1107/2010/67fbe79aa59b42.jpg,ABT ABT TT 2010,28,121,882,520,1,1107,5,0,0.0,0,0,0
1/1107/2011/0c8b0936dca50f.jpg,ABT ABT TT 2011,96,124,681,452,1,1107,5,0,0.0,0,0,0
1/1107/2011/3cf2a52d8bf782.jpg,ABT ABT TT 2011,108,135,701,455,1,1107,5,0,0.0,0,0,0
1/1107/2011/479ec03083aca8.jpg,ABT ABT TT 2011,60,157,694,459,1,1107,4,0,0.0,0,0,0
1/1107/2011/81b72c79de4955.jpg,ABT ABT TT 2011,163,138,619,463,1,1107,2,0,0.0,0,0,0
1/1107/2011/84303536b864ce.jpg,ABT ABT TT 2011,164,154,643,471,1,1107,2,0,0.0,0,0,0
1/1107/2011/997671defb0922.jpg,ABT ABT TT 2011,93,109,709,494,1,1107,4,0,0.0,0,0,0
1/1107/2011/a2c58fb8d83ac4.jpg,ABT ABT TT 2011,57,167,728,410,1,1107,3,0,0.0,0,0,0
1/1107/2011/b3ef010f41cdf8.jpg,ABT ABT TT 2011,94,145,684,448,1,1107,5,0,0.0,0,0,0
1/1107/2011/e14ee7975850e1.jpg,ABT ABT TT 2011,71,98,741,505,1,1107,4,0,0.0,0,0,0
1/1107/2011/f289f8c3d427c3.jpg,ABT ABT TT 2011,77,154,701,459,1,1107,5,0,0.0,0,0,0
1/1107/2011/f31b343ec3b50c.jpg,ABT ABT TT 2011,69,153,698,466,1,1107,4,0,0.0,0,0,0
1/1107/2011/fa926e82f67484.jpg,ABT ABT TT 2011,130,105,661,457,1,1107,1,0,0.0,0,0,0
1/1108/2010/23367800704bfb.jpg,ABT ABT A7 2010,25,244,879,487,1,1108,3,0,0.0,0,0,0
1/1108/2010/c88e62cf220fbe.jpg,ABT ABT A7 2010,18,130,893,534,1,1108,5,0,0.0,0,0,0
1/1108/2010/d6d88146f64747.jpg,ABT ABT A7 2010,51,259,855,587,1,1108,4,0,0.0,0,0,0
1/1108/2010/e3fd8a498f7a30.jpg,ABT ABT A7 2010,22,159,890,518,1,1108,4,0,0.0,0,0,0
1/1109/2011/0e33c11fbe2cf9.jpg,ABT ABT Q3 2011,54,144,856,609,1,1109,4,0,0.0,0,0,0
1/1109/2011/291c96170e6653.jpg,ABT ABT Q3 2011,51,125,846,596,1,1109,5,0,0.0,0,0,0
1/1109/2011/2d3c284be7e25a.jpg,ABT ABT Q3 2011,67,156,842,610,1,1109,4,0,0.0,0,0,0
1/1109/2011/415f18523c35ff.jpg,ABT ABT Q3 2011,63,193,856,493,1,1109,3,0,0.0,0,0,0
1/1109/2011/57da0f687eec26.jpg,ABT ABT Q3 2011,55,118,858,585,1,1109,4,0,0.0,0,0,0
1/1109/2011/bc43e523c20b76.jpg,ABT ABT Q3 2011,26,233,889,558,1,1109,3,0,0.0,0,0,0
1/1109/2011/f8eb2e897646df.jpg,ABT ABT Q3 2011,57,125,862,596,1,1109,5,0,0.0,0,0,0
1/1109/2011/fef8a5b1fd7169.jpg,ABT ABT Q3 2011,63,79,867,586,1,1109,5,0,0.0,0,0,0
1/1110/2011/0a98dbebbf6a74.jpg,ABT ABT Q5 2011,75,120,741,482,1,1110,4,0,0.0,0,0,0
1/1110/2011/38293ea66fcd61.jpg,ABT ABT Q5 2011,26,201,742,496,1,1110,3,0,0.0,0,0,0
1/1110/2011/51acc6cf38c6f2.jpg,ABT ABT Q5 2011,56,158,697,535,1,1110,5,0,0.0,0,0,0
1/1110/2011/81cd6b67b42822.jpg,ABT ABT Q5 2011,78,121,717,500,1,1110,4,0,0.0,0,0,0
1/1110/2011/85fbb99410b5b7.jpg,ABT ABT Q5 2011,113,59,696,540,1,1110,2,0,0.0,0,0,0
1/1110/2011/e5eb4669b7d064.jpg,ABT ABT Q5 2011,105,120,714,502,1,1110,1,0,0.0,0,0,0
1/1110/2012/273221bcdde892.jpg,ABT ABT Q5 2012,49,102,883,555,1,1110,5,0,0.0,0,0,0
1/1110/2012/4bf9a6485bd0e8.jpg,ABT ABT Q5 2012,56,160,854,453,1,1110,3,0,0.0,0,0,0
1/1110/2012/9ceef5d159b81c.jpg,ABT ABT Q5 2012,92,134,799,560,1,1110,5,0,0.0,0,0,0
1/1110/2012/9d7df256384326.jpg,ABT ABT Q5 2012,91,139,804,481,1,1110,4,0,0.0,0,0,0
1/1110/2012/bf4e7044fb408f.jpg,ABT ABT Q5 2012,74,81,828,447,1,1110,4,0,0.0,0,0,0
1/1110/2012/c03223d5aa37f7.jpg,ABT ABT Q5 2012,49,15,851,470,1,1110,5,0,0.0,0,0,0
1/1110/2012/e130c0a674dc0c.jpg,ABT ABT Q5 2012,154,51,724,524,1,1110,2,0,0.0,0,0,0
1/1110/2012/e6e7f31a98a43e.jpg,ABT ABT Q5 2012,35,147,874,458,1,1110,3,0,0.0,0,0,0
1/1110/2012/ff1db6eb99b9f5.jpg,ABT ABT Q5 2012,92,166,810,560,1,1110,4,0,0.0,0,0,0
1/1112/2013/032f78c3ae5c87.jpg,ABT ABT RS 4 2013,160,233,737,551,1,1112,4,0,0.0,0,0,0
1/1112/2013/16179e5d599552.jpg,ABT ABT RS 4 2013,106,143,666,418,1,1112,5,0,0.0,0,0,0
1/1112/2013/1ae9f749a938af.jpg,ABT ABT RS 4 2013,53,56,818,613,1,1112,1,0,0.0,0,0,0
1/1112/2013/2f33f81b8d9f85.jpg,ABT ABT RS 4 2013,149,140,646,403,1,1112,5,0,0.0,0,0,0
1/1112/2013/4e5f8ddc7edd1f.jpg,ABT ABT RS 4 2013,136,148,656,430,1,1112,4,0,0.0,0,0,0
1/1112/2013/5551a55b9fc425.jpg,ABT ABT RS 4 2013,83,210,813,567,1,1112,5,0,0.0,0,0,0
1/1112/2013/5ce16779bf61ba.jpg,ABT ABT RS 4 2013,183,221,807,557,1,1112,4,0,0.0,0,0,0
1/1112/2013/6c95838af26906.jpg,ABT ABT RS 4 2013,125,207,766,540,1,1112,5,0,0.0,0,0,0
1/1112/2013/6ca7eece3f17e2.jpg,ABT ABT RS 4 2013,220,281,629,513,1,1112,4,0,0.0,0,0,0
1/1112/2013/78a042032da977.jpg,ABT ABT RS 4 2013,149,136,494,338,1,1112,4,0,0.0,0,0,0
1/1112/2013/e50f5ef1335521.jpg,ABT ABT RS 4 2013,145,166,661,446,1,1112,4,0,0.0,0,0,0
1/1112/2013/eff4ffbbf122d6.jpg,ABT ABT RS 4 2013,92,20,647,423,1,1112,1,0,0.0,0,0,0
1/1113/2012/1734863b5d9d68.jpg,ABT ABT A1 2012,65,253,854,556,1,1113,3,0,0.0,0,0,0
1/1113/2012/2ae37e0a36fc9b.jpg,ABT ABT A1 2012,18,59,883,539,1,1113,4,0,0.0,0,0,0
1/1113/2012/423d31006e3fa3.jpg,ABT ABT A1 2012,103,177,796,550,1,1113,5,0,0.0,0,0,0
1/1113/2012/5699cdbb3cc1f5.jpg,ABT ABT A1 2012,37,194,875,626,1,1113,5,0,0.0,0,0,0
1/1113/2012/5c496936e24eda.jpg,ABT ABT A1 2012,54,158,834,603,1,1113,5,0,0.0,0,0,0
1/1113/2012/904c53eeb1238c.jpg,ABT ABT A1 2012,71,181,818,605,1,1113,5,0,0.0,0,0,0
1/1113/2012/ca5f4bc935c450.jpg,ABT ABT A1 2012,23,174,892,510,1,1113,3,0,0.0,0,0,0
1/1113/2012/f034a0e23f2a1e.jpg,ABT ABT A1 2012,74,158,821,577,1,1113,4,0,0.0,0,0,0
10/1309/2013/033fc6e7ff5a2b.jpg,Icona Vulcano 2013,177,179,726,522,10,1309,2,0,0.0,0,0,0
10/1309/2013/0383df25e1dd0c.jpg,Icona Vulcano 2013,117,271,778,520,10,1309,4,0,0.0,0,0,0
10/1309/2013/18775c62f78c50.jpg,Icona Vulcano 2013,37,51,773,556,10,1309,2,0,0.0,0,0,0
10/1309/2013/2b9af75883f8f2.jpg,Icona Vulcano 2013,151,172,624,534,10,1309,1,0,0.0,0,0,0
10/1309/2013/457a0a59ee0aa8.jpg,Icona Vulcano 2013,55,262,872,540,10,1309,4,0,0.0,0,0,0
10/1309/2013/5c9ac85009919a.jpg,Icona Vulcano 2013,84,179,704,418,10,1309,4,0,0.0,0,0,0
10/1309/2013/6368db885d0e48.jpg,Icona Vulcano 2013,40,98,841,598,10,1309,5,0,0.0,0,0,0
10/1309/2013/6648df4f850cc8.jpg,Icona Vulcano 2013,22,192,721,423,10,1309,3,0,0.0,0,0,0
10/1309/2013/67069b4b82cabc.jpg,Icona Vulcano 2013,44,186,716,420,10,1309,3,0,0.0,0,0,0
10/1309/2013/92ed010d933e37.jpg,Icona Vulcano 2013,81,149,683,438,10,1309,4,0,0.0,0,0,0
10/1309/2013/a1bf1f0faaca43.jpg,Icona Vulcano 2013,35,211,765,465,10,1309,4,0,0.0,0,0,0
10/1309/2013/bb2eed181ad2c1.jpg,Icona Vulcano 2013,35,260,760,483,10,1309,3,0,0.0,0,0,0
10/1309/2013/cd029ee02f9192.jpg,Icona Vulcano 2013,56,80,736,503,10,1309,-1,0,0.0,0,0,0
10/1309/2013/de5730046a3504.jpg,Icona Vulcano 2013,33,74,871,626,10,1309,2,0,0.0,0,0,0
10/1309/2013/de99ae0f34f507.jpg,Icona Vulcano 2013,135,139,652,459,10,1309,2,0,0.0,0,0,0
10/1309/2013/e7ac0aaeabe76c.jpg,Icona Vulcano 2013,30,316,855,564,10,1309,3,0,0.0,0,0,0
100/209/2009/0ff9e9b49c52cd.jpg,Honda Odyssey 2009,95,85,817,626,100,209,1,0,2.4,5,7,1
100/209/2009/103597e5e5f4c7.jpg,Honda Odyssey 2009,223,163,704,548,100,209,2,0,2.4,5,7,1
100/209/2009/1cb896f2a1632f.jpg,Honda Odyssey 2009,95,100,849,606,100,209,5,0,2.4,5,7,1
100/209/2009/35bc7056ec3f25.jpg,Honda Odyssey 2009,54,137,837,613,100,209,5,0,2.4,5,7,1
100/209/2009/398aad9e2ab271.jpg,Honda Odyssey 2009,96,203,794,531,100,209,4,0,2.4,5,7,1
100/209/2009/3b53a55b044ac7.jpg,Honda Odyssey 2009,119,213,739,520,100,209,5,0,2.4,5,7,1
100/209/2009/3ddf47bd40a550.jpg,Honda Odyssey 2009,98,227,809,578,100,209,5,0,2.4,5,7,1
100/209/2009/4ca168528b4de1.jpg,Honda Odyssey 2009,82,70,818,592,100,209,1,0,2.4,5,7,1
100/209/2009/52fea7741bb659.jpg,Honda Odyssey 2009,97,169,856,590,100,209,4,0,2.4,5,7,1
100/209/2009/66629c8f8545cf.jpg,Honda Odyssey 2009,70,212,756,473,100,209,3,0,2.4,5,7,1
100/209/2009/6c299ae6f305e1.jpg,Honda Odyssey 2009,87,265,816,513,100,209,3,0,2.4,5,7,1
100/209/2009/6f021db7eeafbe.jpg,Honda Odyssey 2009,157,119,731,612,100,209,2,0,2.4,5,7,1
100/209/2009/7dee1114e841d6.jpg,Honda Odyssey 2009,78,147,796,551,100,209,4,0,2.4,5,7,1
100/209/2009/7f81c0cea32ce2.jpg,Honda Odyssey 2009,91,86,833,616,100,209,5,0,2.4,5,7,1
100/209/2009/9472569c3d7e73.jpg,Honda Odyssey 2009,119,118,752,591,100,209,1,0,2.4,5,7,1
100/209/2009/95961000e0c99e.jpg,Honda Odyssey 2009,91,193,805,578,100,209,5,0,2.4,5,7,1
100/209/2009/9a854cf20f8956.jpg,Honda Odyssey 2009,79,201,793,572,100,209,4,0,2.4,5,7,1
100/209/2009/9dfaecad178118.jpg,Honda Odyssey 2009,110,150,796,514,100,209,4,0,2.4,5,7,1
100/209/2009/9f0fb5ac083aa2.jpg,Honda Odyssey 2009,123,75,799,582,100,209,2,0,2.4,5,7,1
100/209/2009/a6dd6ac174d71b.jpg,Honda Odyssey 2009,97,249,800,495,100,209,3,0,2.4,5,7,1
100/209/2009/b5c9d9f56643be.jpg,Honda Odyssey 2009,75,149,823,607,100,209,5,0,2.4,5,7,1
100/209/2009/b7764c95750104.jpg,Honda Odyssey 2009,91,156,823,566,100,209,5,0,2.4,5,7,1
100/209/2009/d352c682a079d5.jpg,Honda Odyssey 2009,116,98,778,611,100,209,2,0,2.4,5,7,1
100/209/2009/d56fe6f4e1a466.jpg,Honda Odyssey 2009,96,133,837,549,100,209,5,0,2.4,5,7,1
100/209/2009/e7844eda6f28d4.jpg,Honda Odyssey 2009,104,70,840,617,100,209,5,0,2.4,5,7,1
100/209/2009/ec1144aa7d45ad.jpg,Honda Odyssey 2009,95,87,838,568,100,209,4,0,2.4,5,7,1
100/209/2009/f5a199fcbc1e45.jpg,Honda Odyssey 2009,95,122,848,547,100,209,4,0,2.4,5,7,1
100/209/2009/f85cd49920dddb.jpg,Honda Odyssey 2009,106,70,797,606,100,209,2,0,2.4,5,7,1
100/209/2009/fa0cfe40970e9c.jpg,Honda Odyssey 2009,182,118,686,524,100,209,1,0,2.4,5,7,1
100/209/2011/04a4fad005dfc2.jpg,Honda Odyssey 2011,80,201,837,554,100,209,5,0,2.4,5,7,1
100/209/2011/14cadd80154fb4.jpg,Honda Odyssey 2011,127,119,781,609,100,209,1,0,2.4,5,7,1
100/209/2011/4028f79fd9406e.jpg,Honda Odyssey 2011,53,241,843,500,100,209,3,0,2.4,5,7,1
100/209/2011/45ba751b33722f.jpg,Honda Odyssey 2011,51,113,863,555,100,209,4,0,2.4,5,7,1
100/209/2011/4efbfce6735586.jpg,Honda Odyssey 2011,78,177,834,584,100,209,5,0,2.4,5,7,1
100/209/2011/4f9562d48e6b94.jpg,Honda Odyssey 2011,80,269,843,521,100,209,3,0,2.4,5,7,1
100/209/2011/53a96381192b85.jpg,Honda Odyssey 2011,61,200,873,533,100,209,4,0,2.4,5,7,1
100/209/2011/64ef01a83daabf.jpg,Honda Odyssey 2011,62,150,855,587,100,209,5,0,2.4,5,7,1
100/209/2011/7057672e6a37d4.jpg,Honda Odyssey 2011,75,228,848,487,100,209,3,0,2.4,5,7,1
100/209/2011/7ad8b45ab8f866.jpg,Honda Odyssey 2011,97,158,801,539,100,209,5,0,2.4,5,7,1
100/209/2011/8266df7be5666c.jpg,Honda Odyssey 2011,90,135,785,485,100,209,4,0,2.4,5,7,1
100/209/2011/904eeae91733f2.jpg,Honda Odyssey 2011,138,131,797,620,100,209,1,0,2.4,5,7,1
100/209/2011/937b966781bdb5.jpg,Honda Odyssey 2011,68,230,828,485,100,209,3,0,2.4,5,7,1
100/209/2011/a5d6b8b25a6d89.jpg,Honda Odyssey 2011,98,184,809,529,100,209,4,0,2.4,5,7,1
100/209/2011/a704a2cec80d44.jpg,Honda Odyssey 2011,173,122,736,555,100,209,1,0,2.4,5,7,1
100/209/2011/a7f2bc8ab3d0d1.jpg,Honda Odyssey 2011,171,97,776,602,100,209,2,0,2.4,5,7,1
100/209/2011/b14bbf55a689e8.jpg,Honda Odyssey 2011,171,118,746,609,100,209,2,0,2.4,5,7,1
100/209/2011/b6976f66fc3a7e.jpg,Honda Odyssey 2011,97,147,815,540,100,209,5,0,2.4,5,7,1
100/209/2011/bf32c8839a807a.jpg,Honda Odyssey 2011,92,185,840,560,100,209,5,0,2.4,5,7,1
100/209/2011/c43604e4e752f9.jpg,Honda Odyssey 2011,57,227,832,487,100,209,3,0,2.4,5,7,1
100/209/2011/c50e3671bdf2ea.jpg,Honda Odyssey 2011,94,188,795,545,100,209,4,0,2.4,5,7,1
100/209/2011/d4bd21ddb0d303.jpg,Honda Odyssey 2011,189,114,731,571,100,209,2,0,2.4,5,7,1
100/209/2011/dfb71bdced83a9.jpg,Honda Odyssey 2011,77,182,846,529,100,209,4,0,2.4,5,7,1
100/209/2011/f5c7fe0cc08a3f.jpg,Honda Odyssey 2011,72,239,833,493,100,209,3,0,2.4,5,7,1
100/209/2013/077abc3e172150.jpg,Honda Odyssey 2013,59,168,835,559,100,209,5,0,2.4,5,7,1
100/209/2013/104a799b652c4d.jpg,Honda Odyssey 2013,64,196,830,537,100,209,4,0,2.4,5,7,1
100/209/2013/265475192ee0c2.jpg,Honda Odyssey 2013,44,239,854,513,100,209,3,0,2.4,5,7,1
100/209/2013/26c544f7c3195f.jpg,Honda Odyssey 2013,58,185,840,539,100,209,4,0,2.4,5,7,1
100/209/2013/28f416f7236fac.jpg,Honda Odyssey 2013,54,241,853,509,100,209,3,0,2.4,5,7,1
100/209/2013/358e1af6796016.jpg,Honda Odyssey 2013,104,190,819,542,100,209,4,0,2.4,5,7,1
100/209/2013/414964613ab6ff.jpg,Honda Odyssey 2013,160,98,740,595,100,209,2,0,2.4,5,7,1
100/209/2013/4a7721d13fc9c6.jpg,Honda Odyssey 2013,72,241,836,502,100,209,3,0,2.4,5,7,1
100/209/2013/564255831610c2.jpg,Honda Odyssey 2013,84,205,814,559,100,209,5,0,2.4,5,7,1
100/209/2013/66a6439f1346e4.jpg,Honda Odyssey 2013,240,188,670,559,100,209,2,0,2.4,5,7,1
100/209/2013/81b2682dfb6905.jpg,Honda Odyssey 2013,34,211,865,489,100,209,3,0,2.4,5,7,1
100/209/2013/8488baf2ac8fbf.jpg,Honda Odyssey 2013,81,152,840,512,100,209,4,0,2.4,5,7,1
100/209/2013/863d285d4dca71.jpg,Honda Odyssey 2013,144,129,753,598,100,209,1,0,2.4,5,7,1
100/209/2013/87b544d930f580.jpg,Honda Odyssey 2013,93,149,803,530,100,209,5,0,2.4,5,7,1
100/209/2013/87f73030f4b95e.jpg,Honda Odyssey 2013,61,181,849,540,100,209,4,0,2.4,5,7,1
100/209/2013/8c4156df492cb9.jpg,Honda Odyssey 2013,53,244,847,505,100,209,3,0,2.4,5,7,1
100/209/2013/94cb3f86330143.jpg,Honda Odyssey 2013,219,198,696,560,100,209,1,0,2.4,5,7,1
100/209/2013/a2af5a9c04f682.jpg,Honda Odyssey 2013,191,146,740,615,100,209,2,0,2.4,5,7,1
100/209/2013/ba5074ccd06f06.jpg,Honda Odyssey 2013,57,173,845,565,100,209,5,0,2.4,5,7,1
100/209/2013/bfc4d95723569a.jpg,Honda Odyssey 2013,63,181,840,546,100,209,5,0,2.4,5,7,1
100/209/2013/c1eadbe7e122ce.jpg,Honda Odyssey 2013,198,166,730,545,100,209,1,0,2.4,5,7,1
100/209/2013/c6ebf33069f9cf.jpg,Honda Odyssey 2013,95,172,811,553,100,209,4,0,2.4,5,7,1
100/209/2013/c84a9c72575707.jpg,Honda Odyssey 2013,40,212,863,487,100,209,3,0,2.4,5,7,1
100/209/2013/c8d53f5109eb50.jpg,Honda Odyssey 2013,174,164,736,581,100,209,1,0,2.4,5,7,1
100/209/2013/ce0a0e8b08e301.jpg,Honda Odyssey 2013,60,152,844,532,100,209,4,0,2.4,5,7,1
